title,place_id,latitude,longitude,rating,reviews,types,type_ids,h3_r6,h3_r8,h3_r10,h3_r12
River View Residence,ChIJj9S5fYBhHTER9EjcyFTwa8Y,13.734402699999999,100.5119335,4.1,1284.0,"[""Restaurant"",""Bar"",""Hotel"",""Thai restaurant""]","[""restaurant"",""bar"",""hotel"",""thai_restaurant""]",8664a4b17ffffff,8864a4b10bfffff,8a64a4b10b77fff,8c64a4b10b733ff
Fuji Restaurant,ChIJE4Fo9SWf4jARBjP_LjHfd2c,13.7272492,100.5409591,4.1,259.0,"[""Japanese restaurant"",""Restaurant""]","[""japanese_restaurant"",""restaurant""]",8664a4b17ffffff,8864a4b14dfffff,8a64a4b14c57fff,8c64a4b14c539ff
MK Restaurants,ChIJqxUtASyf4jARngxzXSuRAd0,13.72847,100.5350387,4.1,344.0,"[""Sukiyaki and Shabu Shabu restaurant""]","[""shabu_shabu_and_sukiyaki_restaurant""]",8664a4b17ffffff,8864a4b141fffff,8a64a4b14017fff,8c64a4b14011dff
Retro India Restaurants,ChIJsWX-oDyf4jARSxRz4OCRBns,13.7214168,100.5465481,3.9,161.0,"[""Indian restaurant""]","[""indian_restaurant""]",8664a4b37ffffff,8864a4b327fffff,8a64a4b326f7fff,8c64a4b326f23ff
ร้านอาหารอีสาน (รสเด็ด),ChIJzXSjwnWf4jARvvlDcaPUUkc,13.7240658,100.550964,4.8,4.0,"[""Thai restaurant""]","[""thai_restaurant""]",8664a484fffffff,8864a4849bfffff,8a64a4849b5ffff,8c64a4849a66dff
8855 Restaurant & Bar,ChIJxwix_0if4jARBQTFYCOgITI,13.7394093,100.555725,4.5,220.0,"[""Restaurant"",""Bar""]","[""restaurant"",""bar""]",8664a484fffffff,8864a48497fffff,8a64a484970ffff,8c64a484970abff
Petits Plats Bangkok | French Mediteranean Cuisine,ChIJJegiFiif4jAR20Q60Het3LQ,13.7374926,100.54305889999999,4.2,306.0,"[""French restaurant""]","[""french_restaurant""]",8664a4b17ffffff,8864a4b145fffff,8a64a4b1459ffff,8c64a4b1459adff
TIVA Bangkok,ChIJa29dvlmZ4jARldaThIaECt0,13.726025,100.5258417,4.4,16.0,"[""Restaurant"",""Buffet restaurant"",""Italian restaurant""]","[""restaurant"",""buffet_restaurant"",""italian_restaurant""]",8664a4b17ffffff,8864a4b143fffff,8a64a4b1430ffff,8c64a4b143093ff
Kad Kafé Restaurant at Shangri-La Chiang Mai,ChIJY2RAyukx2jARqps5yk1G4Nw,18.7783089,98.999774,4.5,115.0,"[""Restaurant""]","[""restaurant""]",866482c6fffffff,886482c6c3fffff,8a6482c6c32ffff,8c6482c6c32adff
อร่อยยูนนาน 华人餐厅 Authentic Chinese Restaurant and Takeaway,ChIJU-2g_c872jARJ6Uz4LfZurY,18.8002853,98.98512199999999,4.7,3.0,"[""Restaurant""]","[""restaurant""]",866482c6fffffff,886482c681fffff,8a6482c680cffff,8c6482c680cb3ff
Padthai Restaurant and Khon Gallery,ChIJrx6Phi072jARWpcHFZ0Y71o,18.7894197,98.9877588,3.3,4.0,"[""Restaurant""]","[""restaurant""]",866482c6fffffff,886482c68bfffff,8a6482c68ba7fff,8c6482c68b125ff
JOY Restaurant By Eleven Gentlemen,ChIJDx7Dmb472jARkIhjv99l3VM,18.790945999999998,98.9540499,4.7,20.0,"[""Restaurant""]","[""restaurant""]",866482137ffffff,886482c693fffff,8a6482c6935ffff,8c6482c6935b5ff
I'm Your Vegan,ChIJ4xotrM072jARpmmwbkqPZKs,18.794862,98.9692503,4.5,168.0,"[""Restaurant"",""Vegan restaurant""]","[""restaurant"",""vegan_restaurant""]",866482c6fffffff,886482c695fffff,8a6482c6956ffff,8c6482c6956e3ff
Mala Red Dot - หม่าล่าจุดแดง 麻辣紅點,ChIJd-prwXI72jARxNPUKKGzqn8,18.7982625,98.9706698,4.8,6.0,"[""Beer garden"",""Bar & grill"",""Food court"",""Seafood restaurant"",""Thai restaurant""]","[""beer_garden"",""bar_and_grill"",""food_court"",""seafood_restaurant"",""thai_restaurant""]",866482c6fffffff,886482c695fffff,8a6482c69427fff,8c6482c694233ff
ดอกจอก Dok Jok,ChIJgenDZ9072jARhv9c3CmyCAQ,18.8094379,98.9766076,4.6,45.0,"[""Thai restaurant""]","[""thai_restaurant""]",866482c6fffffff,886482c6b9fffff,8a6482c6b887fff,8c6482c6b8811ff
Restaurant Bab Meok ja ร้านอาหาร บับ มอก จา,ChIJk9JQJSU72jARsEP2sZXVBqQ,18.8037839,98.97279499999999,4.2,56.0,"[""Diner"",""Restaurant""]","[""diner"",""restaurant""]",866482c6fffffff,886482c6b9fffff,8a6482c69497fff,8c6482c69492dff
Sweety Keto Cafe & Restaurant,ChIJD5-5zn872jARAPTb0oWpS14,18.7841396,98.993472,4.6,116.0,"[""Restaurant""]","[""restaurant""]",866482c6fffffff,886482c6c3fffff,8a6482c6c2cffff,8c6482c6c2cb1ff
Rua Yacht Restaurant (A La Carte),ChIJX9HiHdir_TARVEstCdh0Gyc,12.5322458,99.9658462,4.6,17.0,"[""Thai restaurant""]","[""thai_restaurant""]",86658bb47ffffff,88658bb439fffff,8a658bb43847fff,8c658bb438417ff
Black soup restaurant,ChIJBwV5RwCr_TARZkNe0Z8mq-A,12.5683747,99.9576888,,,"[""Noodle shop""]","[""noodle_shop""]",86658bb5fffffff,88658bb5d5fffff,8a658bb5896ffff,8c658bb5896d9ff
Halal Indian & Thai food حلال,ChIJBQS7ObKr_TARdMKzxesWm9g,12.5693706,99.9600122,4.0,6.0,"[""Halal restaurant"",""Barbecue restaurant"",""Indian restaurant"",""Seafood restaurant""]","[""halal_restaurant"",""barbecue_restaurant"",""indian_restaurant"",""seafood_restaurant""]",86658bb5fffffff,88658bb589fffff,8a658bb58977fff,8c658bb58974bff
Kamya indian thai restaurant,ChIJ-cpkn6qr_TARnSMrAEKyLJA,12.573617899999999,99.9571057,,,"[""Restaurant""]","[""restaurant""]",86658bb5fffffff,88658bb589fffff,8a658bb58857fff,8c658bb58856bff
PIMMEEZ Restaurant & Grill,ChIJEZTah3yr_TARmdw_-fETN8s,12.541849299999999,99.94737219999999,4.9,15.0,"[""Restaurant""]","[""restaurant""]",86658bb4fffffff,88658bb4e5fffff,8a658bb4e427fff,8c658bb4e42edff
Bites Boss,ChIJx9KyGkat_TARHB-jrYACoz8,12.547906,99.9620652,4.8,19.0,"[""Asian fusion restaurant""]","[""asian_fusion_restaurant""]",86658bb47ffffff,88658bb437fffff,8a658bb43627fff,8c658bb437525ff
Thai German Restaurant,ChIJ5YjTaLqr_TARVIi6jwXPzWA,12.576524299999999,99.9210748,4.6,98.0,"[""German restaurant"",""Restaurant""]","[""german_restaurant"",""restaurant""]",86658ba67ffffff,88658bb593fffff,8a658bb5920ffff,8c658bb59208bff
Acqua Italian Dining Restaurant Bangkok,ChIJ_QdRcbWf4jARy62Re2PWhFE,13.7465792,100.545869,4.5,190.0,"[""Italian restaurant"",""Fine dining restaurant""]","[""italian_restaurant"",""fine_dining_restaurant""]",8664a4b17ffffff,8864a4b169fffff,8a64a4b1689ffff,8c64a4b1689c3ff
Bangkok'78,ChIJj5yT6lWf4jARhBc6lzXKjs8,13.741458399999999,100.5430198,4.2,255.0,"[""Thai restaurant"",""Restaurant""]","[""thai_restaurant"",""restaurant""]",8664a4b17ffffff,8864a4b169fffff,8a64a4b16877fff,8c64a4b168703ff
ตวงติ๋มซำ by Chef Yip Siam Paragon Branch,ChIJLyJKMwCf4jAR7JCBdBdIQjk,13.745681099999999,100.5354203,4.0,1.0,"[""Dim sum restaurant""]","[""dim_sum_restaurant""]",8664a4b17ffffff,8864a4b16bfffff,8a64a4b16af7fff,8c64a4b16af61ff
Shangarila Restaurant,ChIJnQchByKZ4jAR10tW2b3ux6g,13.7419909,100.5070958,4.1,443.0,"[""Chinese restaurant"",""Asian restaurant""]","[""chinese_restaurant"",""asian_restaurant""]",8664a4b17ffffff,8864a4b103fffff,8a64a4b10347fff,8c64a4b103451ff
"Woodlands Inn Hotel and Restaurant, Bangkok,Thailand",ChIJVzdimqOZ4jARh3zw47rLqcQ,13.7280123,100.51557439999999,3.5,293.0,"[""Restaurant"",""Hotel"",""Indian restaurant""]","[""restaurant"",""hotel"",""indian_restaurant""]",8664a4b17ffffff,8864a4b155fffff,8a64a4b1542ffff,8c64a4b1542c7ff
Hilly's Restaurant,ChIJmSDoz06Z4jAReNT-vh8bpgI,13.731999499999999,100.51008949999999,3.3,19.0,"[""Restaurant""]","[""restaurant""]",8664a4b17ffffff,8864a4b157fffff,8a64a4b1579ffff,8c64a4b1579c5ff
Tasty Congee & Noodle Wantun Shop @ ICONSIAM,ChIJm-ZgvGyZ4jARpZkoPpQhcfw,13.7266196,100.5109002,4.0,100.0,"[""Chinese restaurant"",""Cantonese restaurant"",""Chinese noodle restaurant"",""Dim sum restaurant""]","[""chinese_restaurant"",""cantonese_restaurant"",""chinese_noodle_restaurant"",""dim_sum_restaurant""]",8664a4b17ffffff,8864a4b151fffff,8a64a4b1509ffff,8c64a4b1509bdff
Scala Shark Fin Restaurant,ChIJd7BZ6M2e4jAR1loUiKlmikc,13.7475352,100.53509,3.8,46.0,"[""Chinese restaurant""]","[""chinese_restaurant""]",8664a4b17ffffff,8864a4b16bfffff,8a64a4b16327fff,8c64a4b163255ff
Riedel Restaurant & Wine Cellar,ChIJiSINB9Ce4jARjiC4wGMKHDo,13.745543,100.540656,4.3,205.0,"[""Restaurant"",""Glassware store"",""Wine bar""]","[""restaurant"",""glassware_store"",""wine_bar""]",8664a4b17ffffff,8864a4b161fffff,8a64a4b16167fff,8c64a4b16165bff
Karan Cafe Indian Food,ChIJAbyKB7Kr_TARSq4-QmPBfMU,12.543565899999999,99.9626418,4.3,123.0,"[""Indian restaurant""]","[""indian_restaurant""]",86658bb47ffffff,88658bb431fffff,8a658bb430cffff,8c658bb430cc5ff
MK Restaurants,ChIJhSv7MYuf4jAR51cm2YcTwag,13.7447854,100.53395049999999,4.1,90.0,"[""Shabu-shabu restaurant"",""Sukiyaki restaurant""]","[""shabu_shabu_restaurant"",""sukiyaki_restaurant""]",8664a4b17ffffff,8864a4b16bfffff,8a64a4b16ae7fff,8c64a4b16ae3dff
Sasa Restaurant,ChIJJVKaiCyZ4jARNtm2xPOh4zA,13.7413011,100.5270376,4.1,72.0,"[""Restaurant""]","[""restaurant""]",8664a4b17ffffff,8864a4b10dfffff,8a64a4b10d77fff,8c64a4b10d549ff
Bitterman - Siam Paragon,ChIJB8KgCFef4jARkmteLZb9KJY,13.7462842,100.535313,3.8,8.0,"[""Restaurant""]","[""restaurant""]",8664a4b17ffffff,8864a4b16bfffff,8a64a4b16a8ffff,8c64a4b16a899ff
Jai Palace Restaurant,ChIJIexV-8mf4jARbLsFRtZEv04,13.7269878,100.5180161,4.3,74.0,"[""Indian restaurant"",""Restaurant""]","[""indian_restaurant"",""restaurant""]",8664a4b17ffffff,8864a4b155fffff,8a64a4b15507fff,8c64a4b15503bff
Massilia Italian Restaurant (Sathorn Branch),ChIJEYcNVZhhHTERPdHZrnNeW1c,13.721098,100.53190769999999,4.0,46.0,"[""Italian restaurant""]","[""italian_restaurant""]",8664a4b17ffffff,8864a4b14bfffff,8a64a4b14b8ffff,8c64a4b14b8e9ff
Rolling Stone Pizza & Wings HH,ChIJW0EsNcWr_TARSREAk7a0tvQ,12.5499174,99.96222929999999,4.2,212.0,"[""Restaurant"",""Beer garden"",""Chicken wings restaurant"",""Pasta shop"",""Pizza restaurant"",""Salad shop"",""Vegetarian restaurant"",""Wine bar""]","[""restaurant"",""beer_garden"",""chicken_wings_restaurant"",""pasta_shop"",""pizza_restaurant"",""salad_shop"",""vegetarian_restaurant"",""wine_bar""]",86658bb5fffffff,88658bb437fffff,8a658bb43607fff,8c658bb43602dff
Alola Restaurant & Bar,ChIJe5OxRgCr_TARqzXfcAx-cJY,12.561899299999999,99.9555797,,,"[""Bar & grill""]","[""bar_and_grill""]",86658bb5fffffff,88658bb5d5fffff,8a658bb5d52ffff,8c658bb5d52d3ff
31 Burger,ChIJNT_lIVKq_TARcscw3eTVo5U,12.578861499999999,99.95630949999999,4.2,205.0,"[""Hamburger restaurant""]","[""hamburger_restaurant""]",86658bb5fffffff,88658bb581fffff,8a658bb5810ffff,8c658bb5810d3ff
Taste Restaurant @ True Arena,ChIJi8zNjEKr_TARDv5a8fEgVgI,12.5377095,99.9585135,,,"[""Restaurant""]","[""restaurant""]",86658bb47ffffff,88658bb43bfffff,8a658bb43ad7fff,8c658bb43ad31ff
Thai-Dee Snack Bar and Restaurant,ChIJdWGUSwCr_TARttRi19OWZNs,12.554699,99.94839669999999,,,"[""Restaurant""]","[""restaurant""]",86658bb5fffffff,88658bb5d1fffff,8a658bb5d167fff,8c658bb5d1627ff
